id,jenis_makanan,nama_makanan,kalori,protein,lemak,karbohidrat,source,protein_per_calorie,fat_per_calorie,carb_per_calorie,protein_fat_ratio,macro_balance_score
171,komponen,bentul komba talas segar,98.0,1.6,0.7,20.9,tkpi,0.01632653044564765,0.007142857069970846,0.2132653039462724,2.2857110204128284,0.5983842005556503
172,dish,bentul talas kukus,71.0,2.3,0.3,15.4,tkpi,0.03239436574092443,0.0042253520531640556,0.21690140539575486,7.666641111196296,0.6279574784247339
173,komponen,beras giling var pelita mentah,369.0,9.5,1.4,77.1,tkpi,0.02574525738280418,0.003794037930097458,0.20894308886465285,6.785709438778973,0.6143451986510613
174,komponen,beras giling var rojolele mentah,357.0,8.4,1.7,77.1,tkpi,0.023529411698797166,0.004761904748566093,0.21596638594967396,4.941173564015551,0.6092355894807904
175,komponen,beras ketan hitam tumbuk mentah,360.0,8.0,2.3,74.5,tkpi,0.022222222160493826,0.006388888871141975,0.20694444386959876,3.4782593572785405,0.6135068685129299
176,komponen,beras ketan putih tumbuk mentah,361.0,7.4,0.8,78.4,tkpi,0.020498614901665886,0.0022160664758557715,0.21717451463386564,9.249988437514453,0.5943551706963881
177,komponen,beras tumbuk merah mentah,352.0,7.3,0.9,76.2,tkpi,0.020738636304719782,0.002556818174554494,0.2164772721122805,8.111102098775445,0.5961072886985488
178,dish,bika ambon,199.0,2.1,1.5,44.4,tkpi,0.010552763766066514,0.007537688404333224,0.22311557676826343,1.399999066667289,0.581597366297858
179,komponen,biwah segar,51.0,0.3,0.1,12.1,tkpi,0.005882352825836219,0.00196078427527874,0.2372548973087275,2.9999700002999967,0.5511753621339894
180,komponen,buah kom segar,264.0,4.0,1.1,59.6,tkpi,0.015151515094123049,0.0041666666508838384,0.22575757490243342,3.6363603305815175,0.5839308384155284
181,komponen,cabai gembor merah segar,38.0,1.6,0.8,6.3,tkpi,0.04210526204986153,0.021052631024930765,0.16578946932132976,1.999997500003125,0.7211212201520637
182,komponen,carica papaya segar,24.0,1.9,0.2,3.7,tkpi,0.07916666336805568,0.008333332986111126,0.15416666024305584,9.499952500237498,0.7536097573537239
183,dish,cassavastick,460.0,0.8,18.7,17.2,tkpi,0.0017391304310018904,0.04065217382466919,0.037391304266540644,0.04278074637536116,0.7790804730629628
184,dish,ceriping getuk singkong,462.0,1.2,20.7,67.7,tkpi,0.002597402591780514,0.04480519470821386,0.14653679621961732,0.05797101169222165,0.6884869788132351
185,dish,cumicumi goreng,265.0,40.6,10.1,0.0,tkpi,0.15320754659166963,0.03811320740334639,0.0,4.019801582197863,0.6596008925160401
186,komponen,cumicumi segar,75.0,16.1,0.7,0.1,tkpi,0.21466666380444452,0.00933333320888889,0.001333333315555556,22.999967142904083,0.5618282044161937
187,dish,dendeng belut goreng,382.0,55.7,14.1,8.0,tkpi,0.14581151794290179,0.036910994667772264,0.020942408322140293,3.9503543297621047,0.7275704321396576
188,dish,dendeng mujahir goreng,598.0,74.3,26.9,9.2,tkpi,0.12424749143102426,0.04498327751675037,0.015384615358888602,2.7620816817070004,0.7510557104606215
189,dish,dodol bali,298.0,3.7,2.1,65.9,tkpi,0.012416107340885546,0.007046979842124229,0.22114093885523178,1.7619039229028937,0.585695017457475
190,dish,dodol kedondong,331.0,1.9,7.6,63.8,tkpi,0.005740181251540238,0.02296072500616095,0.19274924413066694,0.24999996710526748,0.6189149765503088
191,komponen,duwet segar,80.0,0.5,0.6,18.2,tkpi,0.006249999921875001,0.0074999999062500015,0.22749999715625002,0.8333319444467593,0.5688917125322921
192,komponen,encung asam segar,122.0,3.5,4.5,17.5,tkpi,0.028688524355012096,0.036885245599301265,0.14344262177506048,0.7777776049383099,0.7499199154286407
193,dish,entingenting gepuk hello kity,538.0,13.6,30.3,52.6,tkpi,0.025278810361935296,0.056319702497547024,0.0977695165468968,0.4488448696750868,0.8344424674151506
194,dish,entingenting gepuk kacang tanah,524.0,13.3,29.2,52.0,tkpi,0.02538167934087466,0.05572519073334887,0.09923664103199115,0.4554794364561837,0.831929153593401
195,dish,entingenting wijen,565.0,18.2,38.4,36.8,tkpi,0.032212389323517894,0.06796460164962018,0.06513274324755267,0.47395832099066876,0.9018357038324629
196,dish,gadung ubi kukus,88.0,0.6,0.3,20.9,tkpi,0.00681818174070248,0.00340909087035124,0.23749999730113638,1.9999933333555557,0.5577522748104456
197,komponen,gadung ubi segar,100.0,0.9,0.3,23.5,tkpi,0.00899999991,0.00299999997,0.23499999765000004,2.9999900000333337,0.5628363485511756
198,dish,ganyong rebus,100.0,0.8,0.2,23.8,tkpi,0.007999999920000002,0.0019999999800000006,0.23799999762000004,3.9999800000999994,0.5569977294892827
199,komponen,ganyong segar,77.0,0.6,0.2,18.4,tkpi,0.00779220769101029,0.0025974025636700967,0.23896103585764888,2.9999850000749992,0.5579764282722437
200,komponen,gatep segar,191.0,4.5,1.5,39.7,tkpi,0.02356020930073189,0.007853403100243963,0.20785340205312355,2.9999980000013333,0.6204848365925864
201,komponen,gembili ubi segar,131.0,1.1,0.2,31.3,tkpi,0.008396946500786668,0.0015267175455975762,0.23893129588602066,5.499972500137499,0.5566497068482286
202,dish,gemblong,274.0,1.7,5.4,55.5,tkpi,0.006204379539400074,0.01970802912515318,0.20255474378629656,0.3148147565157858,0.6080510337175785
203,dish,gendar goreng,407.0,6.4,28.2,32.0,tkpi,0.015724815686179814,0.0692874691172298,0.07862407843089907,0.22695034656204446,0.830638440038339
204,dish,getuk goreng,360.0,1.3,6.4,74.3,tkpi,0.0036111111010802472,0.017777777728395065,0.2063888883155864,0.2031249682617237,0.5941993891505979
205,dish,getuk pisang,144.0,1.1,0.4,34.1,tkpi,0.007638888835841051,0.0027777777584876546,0.23680555391107255,2.7499931250171876,0.5583163518925103
206,dish,getuk singkong,204.0,0.5,1.4,47.4,tkpi,0.002450980380142253,0.006862745064398308,0.23235294003748558,0.35714260204099857,0.5557845350011165
207,dish,gurame asem manis masakan,192.0,12.7,10.1,12.7,tkpi,0.06614583298882379,0.052604166392686634,0.06614583298882379,1.2574256180766716,0.9654745984772766
208,dish,gurandil,218.0,0.5,2.5,48.5,tkpi,0.0022935779711303764,0.011467889855651881,0.2224770631996465,0.199999920000032,0.5694941320824365
209,komponen,ikan balong segar,107.0,16.5,3.9,1.5,tkpi,0.15420560603546163,0.03644859779020002,0.014018691457769239,4.230768145956886,0.6996002885224013
210,komponen,ikan bambangan segar,112.0,20.0,1.3,3.7,tkpi,0.17857142697704084,0.011607142753507655,0.03303571399075256,15.384603550304961,0.6676975942174224
211,dish,ikan bandeng presto masakan,296.0,17.1,20.3,11.3,tkpi,0.057770270075100445,0.06858108084938824,0.0381756755467038,0.8423644905239167,0.9235114850392937
212,komponen,ikan banjar segar,111.0,19.4,0.9,4.8,tkpi,0.17477477320022725,0.00810810803506209,0.04324324285366448,21.55553160496488,0.6827668829370821
213,komponen,ikan cakalang asin mentah,198.0,36.5,2.2,5.5,tkpi,0.18434343341240692,0.01111111105499439,0.02777777763748597,16.590901549590203,0.6504478108874492
214,dish,ikan calo peda mentah,81.0,11.4,1.9,3.8,tkpi,0.14074073900320075,0.02345678983386679,0.04691357966773358,5.999996842106926,0.7599725667256348
215,komponen,ikan hiu segar,57.0,10.7,0.3,2.2,tkpi,0.18771929495229306,0.0052631578024007405,0.038596490550938764,35.66654777817408,0.6574394657575877
216,komponen,ikan kacangan segar,77.0,15.6,0.9,1.6,tkpi,0.20259739996626752,0.011688311536515436,0.020779220509360773,17.333314074095473,0.6259288143652731
217,dish,ikan katombo asin,162.0,31.7,2.8,0.3,tkpi,0.19567901113778388,0.017283950510592897,0.0018518518404206676,11.321424528062668,0.5905332059306183
218,komponen,ikan kerukeru segar,93.0,16.5,2.1,0.8,tkpi,0.17741935293097472,0.02258064491848769,0.008602150445138169,7.85713911564804,0.6332752053341193
219,komponen,ikan lais segar,161.0,11.9,11.5,2.4,tkpi,0.07391304301917365,0.07142857098491572,0.014906832205547626,1.0347825187145636,0.8299572748580655
220,komponen,ikan layur segar,82.0,18.0,1.0,0.4,tkpi,0.21951219244497328,0.012195121802498515,0.004878048720999406,17.999982000018,0.579434228319396
221,komponen,ikan lidah segar,104.0,15.6,3.2,2.0,tkpi,0.14999999855769233,0.030769230473372787,0.01923076904585799,4.8749984765629755,0.7044322594000383
222,dish,ikan mas pepes,209.0,15.2,11.3,11.8,tkpi,0.07272727237929534,0.05406698538723931,0.05645932987340034,1.3451326243245465,0.9547599950622558
223,komponen,ikan mayong segar,97.0,17.9,2.0,0.4,tkpi,0.18453608057179297,0.02061855648846849,0.004123711297693698,8.949995525002237,0.6108616886578448
224,dish,ikan mujahir goreng,416.0,46.9,23.9,0.0,tkpi,0.11274038434437407,0.05745192293881749,0.0,1.9623430141279072,0.7295477413130319
225,dish,ikan mujahir pepes,121.0,21.7,2.8,0.8,tkpi,0.17933884149306742,0.02314049567652483,0.006611570193292809,7.749997232143846,0.6278096471990016
226,komponen,ikan mujahir dendeng mentah,582.0,68.3,15.2,37.2,tkpi,0.11735395168839527,0.026116838443098214,0.06391752566337196,4.493420757011792,0.81952082000376
227,komponen,ikan mujahir segar,89.0,18.7,1.0,0.0,tkpi,0.2101123571897488,0.011235954929933092,0.0,18.699981300018703,0.5639964572713181
228,dish,ikan sale lais mentah,415.0,61.3,17.6,2.9,tkpi,0.14771084301756424,0.04240963845202497,0.006987951790390477,3.4829543475594114,0.6967946791767403
229,komponen,ikan sidat segar,81.0,11.4,1.9,3.8,tkpi,0.14074073900320075,0.02345678983386679,0.04691357966773358,5.999996842106926,0.7599725667256348
230,komponen,ikan teri segar,74.0,10.3,1.4,4.1,tkpi,0.13918918730825425,0.018918918663257855,0.05540540465668372,7.357137602044571,0.7641844665853406
231,komponen,ikan teri tepung mentah,347.0,48.8,6.4,19.6,tkpi,0.14063400535840342,0.01844380398142996,0.05648414969312925,7.6249988085939355,0.7631580108705497
232,komponen,ikan tepung mentah,316.0,60.1,6.5,22.4,tkpi,0.19018987281585484,0.020569620188070823,0.07088607572504406,9.246152423668859,0.7474460990084326
233,dish,intip goreng,474.0,7.6,21.6,62.3,tkpi,0.016033755240435116,0.04556962015702612,0.13143459887882997,0.35185183556241495,0.7464370958980631
234,dish,jagung gerontol,156.0,2.7,1.3,33.3,tkpi,0.017307692196745564,0.00833333327991453,0.21346153709319526,2.07692147929117,0.604127960477622
235,komponen,jagung kuning pipil kering mentah,366.0,9.8,7.3,69.1,tkpi,0.026775956210994656,0.019945355136761326,0.18879781369180923,1.3424655695252645,0.6686567879301285
236,dish,jagung kuning pipil rebus,154.0,3.8,3.5,28.4,tkpi,0.024675324515095295,0.022727272579693036,0.18441558321808063,1.0857139755102927,0.6731679356801994
237,komponen,jagung muda kuning mentah,147.0,5.1,0.7,31.5,tkpi,0.034693877315007636,0.004761904729510852,0.21428571282798836,7.285703877565889,0.6353536963343959
238,dish,jagung muda rebus,142.0,5.0,0.7,30.3,tkpi,0.03521126735766713,0.004929577430073398,0.21338028018746283,7.142846938790088,0.6372615017578147
239,komponen,jagung pipil var harapan kering,367.0,6.2,5.1,76.2,tkpi,0.016893732923995278,0.013896457727802567,0.2076294272271678,1.215686036139993,0.6198786206505233
240,komponen,jagung pipil var metro kering,368.0,5.5,4.6,78.0,tkpi,0.01494565213329986,0.012499999966032608,0.21195652116316163,1.1956519139887145,0.6096376552220142
241,dish,jagung titi,374.0,9.4,2.2,79.1,tkpi,0.025133689772369815,0.005882352925448255,0.21149732563770768,4.272725330579394,0.6176543782264133
242,komponen,jambu biji putih tidak berbiji,61.0,0.9,0.3,15.4,tkpi,0.014754098118785277,0.004918032706261759,0.2524590122547703,2.9999900000333337,0.5794526772831095
243,dish,japilus,500.0,1.2,25.1,67.3,tkpi,0.0023999999952,0.0501999998996,0.1345999997308,0.04780876303550744,0.7080367130322627
244,komponen,jeruk nipis segar,44.0,0.5,0.2,10.0,tkpi,0.011363636105371907,0.004545454442148763,0.22727272210743815,2.4999875000624994,0.5747007456500498
245,komponen,jeruk ragi segar,49.0,0.7,0.2,11.1,tkpi,0.014285713994169101,0.004081632569762601,0.22653060762182434,3.499982500087499,0.5812828232875155
246,komponen,kaburan ubi segar,133.0,1.0,0.2,32.2,tkpi,0.007518796935948895,0.001503759387189779,0.24210526133755444,4.999975000124999,0.5538933319058206
247,dish,kacang atom,533.0,27.8,38.1,28.8,tkpi,0.052157598401205256,0.07148217622611225,0.05403377100556516,0.7296587734997698,0.9510267406310797
248,komponen,kacang metebiji jambu monyet goreng,629.0,20.4,56.3,19.8,tkpi,0.032432432380870534,0.08950715407073584,0.031478537310844934,0.36234457615728993,0.8231440252603541
249,dish,kacang sukro,484.0,8.8,26.1,57.7,tkpi,0.018181818144252442,0.053925619723294176,0.11921487578674612,0.3371647380396652,0.7813620140894033
250,dish,kacang tanah sari,561.0,25.5,43.8,26.0,tkpi,0.04545454537352131,0.07807486617098953,0.04634581096908055,0.5821917675298683,0.9106894052592547
251,komponen,kawista segar,120.0,3.5,2.5,20.8,tkpi,0.029166666423611112,0.020833333159722224,0.17333333188888891,1.399999440000224,0.6865326166082284
252,dish,kecimpring singkong goreng,464.0,1.2,18.6,73.0,tkpi,0.0025862068909780025,0.04008620681015904,0.15732758586782847,0.06451612556364915,0.6704519698913367
253,dish,kembang tahu,380.0,48.9,13.8,23.3,tkpi,0.12868421018767312,0.036315789378116345,0.061315789312326875,3.5434780040957965,0.8276339549610688
254,dish,kembang tahu rebus,90.0,10.7,4.0,4.7,tkpi,0.11888888756790124,0.04444444395061729,0.05222222164197532,2.674999331250167,0.8449985153079875
255,komponen,kentang segar,62.0,2.1,0.2,13.5,tkpi,0.03387096719562956,0.003225806399583768,0.21774193197190433,10.499947500262499,0.6282726763408895
256,komponen,kerang dendeng mentah,357.0,41.1,10.0,25.6,tkpi,0.11512605009768614,0.02801120440332996,0.0717086832725247,4.109999589000042,0.834464879900064
257,komponen,kerang segar,101.0,14.4,2.6,3.9,tkpi,0.14257425601411627,0.025742574002548774,0.038613861003823156,5.538459408284843,0.7472303150034023
258,dish,keremes,475.0,1.6,25.2,64.4,tkpi,0.0033684210455401666,0.05305263146725762,0.1355789470829917,0.06349206097253726,0.7160052439876836
259,komponen,keribang ubi segar,137.0,1.3,1.1,29.8,tkpi,0.009489051025627365,0.008029197021684694,0.21751824658745805,1.1818171074389934,0.5812914120344768
260,dish,keripik gadung,446.0,2.8,14.5,76.0,tkpi,0.006278026891753302,0.03251121068943675,0.17040358706187536,0.1931034349583838,0.6558801108501073
261,dish,keripik lampung,485.0,1.7,22.2,69.7,tkpi,0.003505154631948135,0.045773195781910934,0.14371133990987353,0.07657657312718139,0.6957159421946093
262,dish,keripik oncom,598.0,8.3,43.8,42.6,tkpi,0.013879598638997327,0.07324414703470877,0.07123745807485375,0.18949771256854542,0.8261952471214581
263,dish,keripik singkong,478.0,0.9,20.7,72.0,tkpi,0.0018828451843455121,0.04330543923994678,0.15062761474764097,0.04347825876916624,0.6799041173398359
264,dish,keripik singkong berbumbu,481.0,2.2,19.7,73.6,tkpi,0.004573804564295625,0.04095634087119264,0.15301455269643544,0.11167512123476543,0.6818289001835491
265,dish,keripik tempe,581.0,12.1,40.6,41.7,tkpi,0.02082616175417184,0.06987951795201461,0.07177280538421205,0.298029549309617,0.8548552700143767
266,dish,keripik tempe abadi besar,556.0,15.8,37.1,39.8,tkpi,0.02841726613594017,0.06672661858502407,0.07158273368420372,0.4258759993025337,0.8842064946434199
267,dish,keripik tempe abadi murni,542.0,40.3,42.4,11.6,tkpi,0.07435424340525047,0.07822878214348933,0.02140221398265274,0.9504716756964228,0.8510024962583638
268,dish,keripik tempe abadi prima,540.0,16.7,33.9,42.0,tkpi,0.030925925868655692,0.06277777766152264,0.07777777763374485,0.4926253541998421,0.8860794932602359
269,dish,keripik tempe abadi sedang,510.0,12.3,27.9,52.4,tkpi,0.024117647011534026,0.054705882245674735,0.1027450978377547,0.4408601992523226,0.8217644476240937
270,dish,keripik tempe abadi telur,529.0,20.8,31.7,40.2,tkpi,0.03931947062510497,0.059924385519991706,0.07599243841967404,0.6561513988595773,0.9143452738653615
271,dish,kerupuk kemplang goreng,504.0,5.6,28.1,57.1,tkpi,0.011111111089065255,0.0557539681433453,0.11329365056886181,0.19928824913564946,0.7678355351220331
272,dish,kerupuk kemplang panggang,356.0,9.7,1.1,76.9,tkpi,0.0272471909346989,0.0030898876317699787,0.21601123534828306,8.81817380166018,0.6135941996706891
273,dish,kerupuk mie kuning goreng,476.0,0.1,21.1,71.3,tkpi,0.00021008403317209238,0.04432773099931149,0.14978991565170185,0.004739336268277902,0.6770704666905123
274,dish,ketan hitam matang,181.0,4.0,1.2,37.3,tkpi,0.022099447391715762,0.006629834217514728,0.20607734692774946,3.3333305555578705,0.6141734457686729
275,dish,ketan putih matang,163.0,3.0,0.4,35.7,tkpi,0.018404907862546577,0.0024539877150062104,0.2190184035643043,7.499981250046875,0.5891850992275123
276,komponen,ketela pohon singkong segar,154.0,1.0,0.3,36.8,tkpi,0.006493506451340867,0.0019480519354022601,0.2389610374093439,3.3333222222592593,0.5526595957618945
277,dish,ketela pohonsingkong kukus,153.0,1.2,0.3,36.4,tkpi,0.007843137203639626,0.0019607843009099065,0.23790849517706866,3.9999866667111115,0.5564752714634398
278,dish,ketupat ketan,212.0,4.0,4.6,38.6,tkpi,0.018867924439302245,0.021698113105197578,0.18207547083926665,0.8695650283554287,0.6573934250229134
279,komponen,koro andong kering,356.0,20.5,4.1,61.6,tkpi,0.05758426950116778,0.011516853900233555,0.1730337073791188,4.999998780488102,0.7194264387090881
280,komponen,koro roay kering,344.0,12.5,2.1,69.4,tkpi,0.036337209196694156,0.006104651145044619,0.201744185460046,5.952378117915181,0.6478510523509833
281,komponen,kranji segar,315.0,2.1,1.4,73.5,tkpi,0.006666666645502646,0.004444444430335097,0.2333333325925926,1.4999989285721942,0.5607210181728304
282,dish,kue jahe,425.0,1.6,8.8,84.6,tkpi,0.00376470587349481,0.020705882304221455,0.19905882306103806,0.18181816115702715,0.6047920160606495
283,dish,kue putu cangkir,304.0,5.3,7.0,54.9,tkpi,0.017434210468966413,0.023026315713729224,0.1805921046691049,0.7571427489796072,0.6578653618256405
284,komponen,kuro segar,87.0,16.0,2.2,1.0,tkpi,0.18390804386312593,0.02528735603117982,0.01149425274144537,7.2727239669436505,0.6455270931838843
285,komponen,lamtoro var gung tanpa kulit,367.0,46.4,5.4,32.5,tkpi,0.12643051736667435,0.014713896417673308,0.08855585806933008,8.592591001372035,0.7980440836418594
286,komponen,lamtoro var lokal dengan kulit,336.0,23.8,1.2,59.7,tkpi,0.07083333312251984,0.0035714285607993195,0.17767857089976616,19.833316805569332,0.7156152632577879
287,dish,lanting getuk,422.0,0.9,10.8,80.4,tkpi,0.002132701416747153,0.025592417000965838,0.19052132656274567,0.08333332561728467,0.6159082538219025
288,dish,lapis legit,389.0,6.6,15.7,55.5,tkpi,0.016966580933247863,0.04035989706848355,0.14267352148412976,0.42038213882916314,0.7270655348225541
289,dish,ledre pisang,405.0,4.8,5.1,84.9,tkpi,0.01185185182258802,0.01259259256149977,0.20962962911202562,0.9411762860438655,0.6024368097587165
290,dish,lempog durian,320.0,3.5,5.7,63.7,tkpi,0.010937499965820312,0.01781249994433594,0.1990624993779297,0.6140349799938631,0.6176340114791188
291,komponen,lontar segar,27.0,0.4,0.2,6.0,tkpi,0.01481481426611799,0.007407407133058995,0.22222221399176983,1.9999900000499997,0.5926899968958392
292,dish,lupis ketan,164.0,1.8,2.1,34.5,tkpi,0.010975609689173112,0.012804877970701964,0.21036585237581798,0.8571424489797861,0.6003982831392543
293,komponen,markisa segar,144.0,3.5,1.2,29.8,tkpi,0.024305555386766976,0.008333333275462963,0.20694444300733025,2.916664236113137,0.6239398052953387
294,dish,melinjo emping tebal goreng manis,439.0,10.0,16.4,65.7,tkpi,0.02277904322829375,0.03735763089440175,0.14965831400988996,0.609756060380728,0.7297907202573973
295,dish,melinjo emping tebal goreng asin,431.0,11.1,16.2,63.0,tkpi,0.025754060265071786,0.03758700687334801,0.14617169339635339,0.6851851428898059,0.741342217876902
296,dish,melinjo emping tipis goreng,485.0,11.5,24.5,59.1,tkpi,0.023711340157296205,0.05051546381337018,0.12185566985184398,0.4693877359433577,0.788764763525023
